itemNo,name,price,salePrice,brand
10140860,Ngũ cốc ăn sáng Cheerios Nestle 300g hộp 18 gói,88100.0,88100.0,CHEERIOS
10140936,Gạo Japonica Neptune bịch 5kg,137600.0,137600.0,NEPTUNE
10140950,Rong biển em bé cười tôm và cá cơm Humanwell gói 50g,43400.0,43400.0,HUMANWELL
10140951,Rong biển em bé cười hạt hướng dương và hạnh nhân Humanwell gói 50g,43400.0,43400.0,HUMANWELL
10141082,Bột bánh rán pha sẵn Ajinomoto gói 150g,26800.0,26800.0,PANCAKE
10141100,Rong biển cuộn cơm  Tohogenkai 22g(10 lá),39800.0,39800.0,TOHOGENKAI
10141102,Lốc 3 gói r ong biển Tohogenkai truyền thống Dasol Kim 4g,29700.0,29700.0,TOHOGENKAI
10141103,Lốc 3 gói rong biển lá xanh Tohogenkai 4g,29700.0,29700.0,TOHOGENKAI
10141104,Rong biển Tohogenkai trộn cơm đậu nành kinako gói 40g,48700.0,48700.0,TOHOGENKAI
10141105,Rong biển trộn cơm rau củ kimnori Tohogenkai gói 50g,48700.0,48700.0,TOHOGENKAI
10141106,Rong biển  trộn cơm hải sản kimnori  Tohogenkai 50g,48700.0,48700.0,TOHOGENKAI
10141127,Rong biển Ottogi sấy mè rang vị truyền thống 30g,35200.0,35200.0,OTTOGI
10141185, Rong biển cuộn Gimbap và Sushi Blue Sky gói 23g,43800.0,43800.0,BLUE SKY
10141363,Rong Biển Giòn Trộn Hải Sản gói 30g,33200.0,33200.0,MIWON
10141364,"Rong Biển Giòn Trộn Óc Chó, Hạnh Nhân 30g",33200.0,33200.0,MIWON
10141381,Yến mạch Oatta trái cây hạnh nhân phô mai 800g,243900.0,243900.0,OATTA
10141404,Bột chiên gà giòn Ottogi 150g,13900.0,13900.0,OTTOGI
10141421,Bò bít tết sốt tiêu đen  Expect hộp 150g,56600.0,56600.0,EXPECT
10141469,Rong nho Tasami 100g 20g*5 gói,76300.0,76300.0,TASAMI
10141470,Rong nho Tasami 75g,44300.0,44300.0,TASAMI
10141471,Rong nho sốt mè rang Tasami 35g*5 ,104500.0,104500.0,TASAMI
10141475,Gạo Lứt Nâu Organic  Cỏ May hộp 1kg,60900.0,60900.0,CỎ MAY
10141477,Gạo lúa tôm ST25 Long Châu 66 Cỏ May túi 5kg,198000.0,198000.0,CỎ MAY
10141478,Gạo Cỏ May Ngọc Sa 5kg,159400.0,159400.0,CỎ MAY
10141505,Heo 2 lát Master T hộp 170g,17600.0,17600.0,MASTER T
10141515,Gạo Ngọc Nương lúa tôm ST25 5Kg,190000.0,190000.0,NGỌC NƯƠNG
10141583,CAOBỒI Masan thịt viên AL xốt cà 200gT30,32100.0,32100.0,HEO CAO BỒI
10141625,Patê Cột Đèn Hải Phòng 90g,17600.0,17600.0,HALONG CANFOCO
10141753,Rong biển trộn cơm truyền thống  Genkai gói 40g,47400.0,47400.0,TOHOGENKAI
10141757,Gạo Ngọc Nương ST25 Lúa Thường 3 Kg,105000.0,105000.0,NGỌC NƯƠNG
10141782,Oppa Bubble Trân châu kim cương hộp 350g,39900.0,39900.0,OPPA BUBBLE
10141796,Gạo Tám Thơm Đặc Sản Sông Hồng WinMart Good gói 5 Kg,130000.0,130000.0,WINMART GOOD
10141797,Gạo Tám Thơm Đặc Sản Tây Bắc WinMart Good gói 3 Kg,81000.0,81000.0,WINMART GOOD
10141800,Gạo Tám Thơm giống Thái lan WinMart Good 5 Kg,135000.0,135000.0,WINMART GOOD
